Dataset;Config;Local;Sorted;Threads;Granularity;Memory;Measurements
ihis;1-enhanced-likeness (global distribution);true;true;44;0.567556737;1299634896;63
ihis;1-enhanced-likeness (global distribution);false;true;45;0.426746672;1637616344;23
ihis;1-enhanced-likeness (global distribution);true;true;45;0.567935252;1294720872;55
ihis;1-enhanced-likeness (global distribution);false;true;46;0.425927209;1675717248;22
ihis;1-enhanced-likeness (global distribution);true;true;46;0.571276036;1297165872;57
ihis;1-enhanced-likeness (global distribution);false;true;47;0.419500867;1655078224;28
ihis;1-enhanced-likeness (global distribution);true;true;47;0.567396263;1311799200;61
ihis;1-enhanced-likeness (global distribution);false;true;48;0.427108114;1654670952;28
ihis;1-enhanced-likeness (global distribution);true;true;48;0.56836598;1300946896;57
ihis;1-enhanced-likeness (global distribution);false;true;49;0.422005404;1710676896;26
ihis;1-enhanced-likeness (global distribution);true;true;49;0.56584637;1290455120;55
ihis;1-enhanced-likeness (global distribution);false;true;50;0.4257813;1742937768;25
ihis;1-enhanced-likeness (global distribution);true;true;50;0.573798786;1302173272;56
ihis;1-enhanced-likeness (global distribution);false;true;51;0.418031326;1686725008;29
ihis;1-enhanced-likeness (global distribution);true;true;51;0.56383211;1323843424;55
ihis;1-enhanced-likeness (global distribution);false;true;52;0.431694601;1646553312;24
ihis;1-enhanced-likeness (global distribution);true;true;52;0.567344779;1359139016;60
ihis;1-enhanced-likeness (global distribution);false;true;53;0.418320416;1686286088;23
ihis;1-enhanced-likeness (global distribution);true;true;53;0.567385527;1330137224;54
ihis;1-enhanced-likeness (global distribution);false;true;54;0.443734168;1717300488;29
ihis;1-enhanced-likeness (global distribution);true;true;54;0.560940876;1334110184;51
ihis;1-enhanced-likeness (global distribution);false;true;55;0.419350867;1735458024;25
ihis;1-enhanced-likeness (global distribution);true;true;55;0.55918909;1332586288;56
ihis;1-enhanced-likeness (global distribution);false;true;56;0.421999949;1700222680;24
ihis;1-enhanced-likeness (global distribution);true;true;56;0.562823536;1328914064;52
ihis;1-enhanced-likeness (global distribution);false;true;57;0.425334484;1691554336;27
ihis;1-enhanced-likeness (global distribution);true;true;57;0.560583356;1340444496;55
ihis;1-enhanced-likeness (global distribution);false;true;58;0.416777694;1689702568;24
ihis;1-enhanced-likeness (global distribution);true;true;58;0.55454085;1375845760;56
ihis;1-enhanced-likeness (global distribution);false;true;59;0.42388267;1737187456;25
ihis;1-enhanced-likeness (global distribution);true;true;59;0.560739361;1337179344;59
ihis;1-enhanced-likeness (global distribution);false;true;60;0.417387692;1720962384;26
ihis;1-enhanced-likeness (global distribution);true;true;60;0.563181554;1343316600;52
ihis;1-enhanced-likeness (global distribution);false;true;61;0.421334497;1730846568;26
ihis;1-enhanced-likeness (global distribution);true;true;61;0.56304719;1336474448;53
ihis;1-enhanced-likeness (global distribution);false;true;62;0.415480426;1755291072;23
ihis;1-enhanced-likeness (global distribution);true;true;62;0.561732821;1358793632;56
ihis;1-enhanced-likeness (global distribution);false;true;63;0.418228144;1752301872;24
ihis;1-enhanced-likeness (global distribution);true;true;63;0.564935873;1328859376;54
ihis;1-enhanced-likeness (global distribution);false;true;64;0.42537312;1762203616;23
ihis;1-enhanced-likeness (global distribution);true;true;64;0.551650975;1338867112;48
ihis;2-enhanced-likeness (global distribution);false;true;1;0.633118188;1191005360;159
ihis;2-enhanced-likeness (global distribution);true;true;1;0.734200738;1164851824;600
ihis;2-enhanced-likeness (global distribution);false;true;2;0.627658728;1315343288;92
ihis;2-enhanced-likeness (global distribution);true;true;2;0.742381342;1258487792;416
ihis;2-enhanced-likeness (global distribution);false;true;3;0.629193528;1290405248;66
ihis;2-enhanced-likeness (global distribution);true;true;3;0.732923198;1154803288;258
ihis;2-enhanced-likeness (global distribution);false;true;4;0.62651801;1464912392;46
ihis;2-enhanced-likeness (global distribution);true;true;4;0.731469254;1283045656;212
ihis;2-enhanced-likeness (global distribution);false;true;5;0.623262229;1439851560;43
ihis;2-enhanced-likeness (global distribution);true;true;5;0.726208059;1221626928;177
ihis;2-enhanced-likeness (global distribution);false;true;6;0.617096034;1405754128;40
ihis;2-enhanced-likeness (global distribution);true;true;6;0.718614832;1151408160;165
ihis;2-enhanced-likeness (global distribution);false;true;7;0.607247359;1500379344;35
ihis;2-enhanced-likeness (global distribution);true;true;7;0.723157054;1135582200;135
ihis;2-enhanced-likeness (global distribution);false;true;8;0.607213368;1494546928;30
ihis;2-enhanced-likeness (global distribution);true;true;8;0.715251446;1142047296;133
ihis;2-enhanced-likeness (global distribution);false;true;9;0.606931735;1372578552;35
ihis;2-enhanced-likeness (global distribution);true;true;9;0.709293068;1155282272;118
ihis;2-enhanced-likeness (global distribution);false;true;10;0.602203448;1397197176;31
ihis;2-enhanced-likeness (global distribution);true;true;10;0.710792633;1161785536;116
ihis;2-enhanced-likeness (global distribution);false;true;11;0.595997894;1434162432;27
ihis;2-enhanced-likeness (global distribution);true;true;11;0.712832562;1174346608;159
ihis;2-enhanced-likeness (global distribution);false;true;12;0.597671212;1476507352;25
ihis;2-enhanced-likeness (global distribution);true;true;12;0.712129815;1161603016;101
ihis;2-enhanced-likeness (global distribution);false;true;13;0.597389996;1522098368;28
ihis;2-enhanced-likeness (global distribution);true;true;13;0.70745872;1160311744;93
ihis;2-enhanced-likeness (global distribution);false;true;14;0.595424171;1533705048;30
ihis;2-enhanced-likeness (global distribution);true;true;14;0.703550479;1163305304;88
ihis;2-enhanced-likeness (global distribution);false;true;15;0.595068194;1591144768;25
ihis;2-enhanced-likeness (global distribution);true;true;15;0.706268004;1182638224;90
ihis;2-enhanced-likeness (global distribution);false;true;16;0.595689013;1644305456;27
ihis;2-enhanced-likeness (global distribution);true;true;16;0.701953959;1160819056;120
ihis;2-enhanced-likeness (global distribution);false;true;17;0.592629568;1702407072;23
ihis;2-enhanced-likeness (global distribution);true;true;17;0.708740359;1168483752;95
ihis;2-enhanced-likeness (global distribution);false;true;18;0.591816081;1662609648;26
ihis;2-enhanced-likeness (global distribution);true;true;18;0.707638466;1178572880;82
ihis;2-enhanced-likeness (global distribution);false;true;19;0.595290833;1747135400;23
ihis;2-enhanced-likeness (global distribution);true;true;19;0.703942009;1178056016;74
ihis;2-enhanced-likeness (global distribution);false;true;20;0.59307668;1675142512;25
ihis;2-enhanced-likeness (global distribution);true;true;20;0.70447795;1179112232;93
ihis;2-enhanced-likeness (global distribution);false;true;21;0.59353786;1791638336;22
ihis;2-enhanced-likeness (global distribution);true;true;21;0.702522237;1197494720;76
ihis;2-enhanced-likeness (global distribution);false;true;22;0.594366638;1640462616;22
ihis;2-enhanced-likeness (global distribution);true;true;22;0.705066698;1180606184;77
ihis;2-enhanced-likeness (global distribution);false;true;23;0.593577617;1649775632;24
ihis;2-enhanced-likeness (global distribution);true;true;23;0.711269424;1190571680;64
ihis;2-enhanced-likeness (global distribution);false;true;24;0.591324931;1646170400;37
ihis;2-enhanced-likeness (global distribution);true;true;24;0.705657424;1186529160;91
ihis;2-enhanced-likeness (global distribution);false;true;25;0.595622956;1635460784;21
ihis;2-enhanced-likeness (global distribution);true;true;25;0.707120515;1202211496;68
ihis;2-enhanced-likeness (global distribution);false;true;26;0.592999613;1529919600;22
ihis;2-enhanced-likeness (global distribution);true;true;26;0.709256995;1193039768;57
ihis;2-enhanced-likeness (global distribution);false;true;27;0.595210096;1642241816;20
ihis;2-enhanced-likeness (global distribution);true;true;27;0.707598782;1198704992;59
ihis;2-enhanced-likeness (global distribution);false;true;28;0.590375659;1655740872;21
ihis;2-enhanced-likeness (global distribution);true;true;28;0.70781598;1224226776;59
ihis;2-enhanced-likeness (global distribution);false;true;29;0.590830722;1710719320;22
ihis;2-enhanced-likeness (global distribution);true;true;29;0.703760621;1228940032;59
ihis;2-enhanced-likeness (global distribution);false;true;30;0.590195223;1610941424;27
ihis;2-enhanced-likeness (global distribution);true;true;30;0.705788295;1206229688;54
ihis;2-enhanced-likeness (global distribution);false;true;31;0.585866616;1574796192;20
ihis;2-enhanced-likeness (global distribution);true;true;31;0.702680509;1199175760;57
ihis;2-enhanced-likeness (global distribution);false;true;32;0.591746354;1616442744;26
ihis;2-enhanced-likeness (global distribution);true;true;32;0.704642372;1216763256;67
ihis;2-enhanced-likeness (global distribution);false;true;33;0.588563356;1548931864;22
ihis;2-enhanced-likeness (global distribution);true;true;33;0.710616504;1223327456;64
ihis;2-enhanced-likeness (global distribution);false;true;34;0.588432464;1614818720;23
ihis;2-enhanced-likeness (global distribution);true;true;34;0.706155582;1228409224;49
ihis;2-enhanced-likeness (global distribution);false;true;35;0.58700611;1627163656;27
ihis;2-enhanced-likeness (global distribution);true;true;35;0.706216458;1211059400;55
ihis;2-enhanced-likeness (global distribution);false;true;36;0.584812141;1619922400;26
ihis;2-enhanced-likeness (global distribution);true;true;36;0.703985449;1230187792;48
ihis;2-enhanced-likeness (global distribution);false;true;37;0.585388922;1643737496;24
ihis;2-enhanced-likeness (global distribution);true;true;37;0.703282449;1226641584;50
ihis;2-enhanced-likeness (global distribution);false;true;38;0.593406356;1664978040;23
ihis;2-enhanced-likeness (global distribution);true;true;38;0.704643166;1217237808;45
ihis;2-enhanced-likeness (global distribution);false;true;39;0.593066282;1664541112;29
ihis;2-enhanced-likeness (global distribution);true;true;39;0.705638986;1224294256;44
ihis;2-enhanced-likeness (global distribution);false;true;40;0.586567561;1631404624;24
ihis;2-enhanced-likeness (global distribution);true;true;40;0.702231584;1233738768;44
ihis;2-enhanced-likeness (global distribution);false;true;41;0.589172554;1681056328;25
ihis;2-enhanced-likeness (global distribution);true;true;41;0.703489895;1226285416;55
ihis;2-enhanced-likeness (global distribution);false;true;42;0.585080042;1715554520;25
ihis;2-enhanced-likeness (global distribution);true;true;42;0.700375957;1250554560;47
ihis;2-enhanced-likeness (global distribution);false;true;43;0.584653726;1682697816;32
ihis;2-enhanced-likeness (global distribution);true;true;43;0.702311588;1221029096;47
ihis;2-enhanced-likeness (global distribution);false;true;44;0.585873344;1695563544;22
ihis;2-enhanced-likeness (global distribution);true;true;44;0.703458453;1275210912;55
ihis;2-enhanced-likeness (global distribution);false;true;45;0.58385186;1664729872;24
ihis;2-enhanced-likeness (global distribution);true;true;45;0.703263032;1262204792;46
ihis;2-enhanced-likeness (global distribution);false;true;46;0.586406087;1621209056;22
ihis;2-enhanced-likeness (global distribution);true;true;46;0.70838733;1262853056;56
ihis;2-enhanced-likeness (global distribution);false;true;47;0.58731132;1621959288;28
ihis;2-enhanced-likeness (global distribution);true;true;47;0.707170947;1220471272;44
ihis;2-enhanced-likeness (global distribution);false;true;48;0.584798685;1678098832;24
ihis;2-enhanced-likeness (global distribution);true;true;48;0.700470526;1252960400;43
ihis;2-enhanced-likeness (global distribution);false;true;49;0.586491105;1674396264;30
ihis;2-enhanced-likeness (global distribution);true;true;49;0.705423977;1255899848;40
ihis;2-enhanced-likeness (global distribution);false;true;50;0.588039177;1659646944;28
ihis;2-enhanced-likeness (global distribution);true;true;50;0.708096502;1260160048;39
ihis;2-enhanced-likeness (global distribution);false;true;51;0.581173469;1640863776;24
ihis;2-enhanced-likeness (global distribution);true;true;51;0.699960716;1257453376;47
ihis;2-enhanced-likeness (global distribution);false;true;52;0.583357651;1645550960;25
ihis;2-enhanced-likeness (global distribution);true;true;52;0.703541541;1258341024;45
ihis;2-enhanced-likeness (global distribution);false;true;53;0.579966083;1695970376;25
ihis;2-enhanced-likeness (global distribution);true;true;53;0.704152887;1250357832;43
ihis;2-enhanced-likeness (global distribution);false;true;54;0.584900218;1714328056;32
ihis;2-enhanced-likeness (global distribution);true;true;54;0.703431363;1236793328;37
ihis;2-enhanced-likeness (global distribution);false;true;55;0.583906908;1649832856;22
ihis;2-enhanced-likeness (global distribution);true;true;55;0.700064978;1239913376;41
ihis;2-enhanced-likeness (global distribution);false;true;56;0.57936239;1683673888;29
ihis;2-enhanced-likeness (global distribution);true;true;56;0.701122301;1278807016;44
ihis;2-enhanced-likeness (global distribution);false;true;57;0.582179624;1712200096;29
ihis;2-enhanced-likeness (global distribution);true;true;57;0.703006343;1268898496;39
ihis;2-enhanced-likeness (global distribution);false;true;58;0.578755027;1681615336;29
ihis;2-enhanced-likeness (global distribution);true;true;58;0.701680588;1272525208;42
ihis;2-enhanced-likeness (global distribution);false;true;59;0.581230352;1811241848;25
ihis;2-enhanced-likeness (global distribution);true;true;59;0.701307905;1258922568;46
ihis;2-enhanced-likeness (global distribution);false;true;60;0.58150498;1721268296;26
ihis;2-enhanced-likeness (global distribution);true;true;60;0.698940054;1277566608;44
ihis;2-enhanced-likeness (global distribution);false;true;61;0.583780909;1669664248;22
ihis;2-enhanced-likeness (global distribution);true;true;61;0.703299147;1257384032;42
ihis;2-enhanced-likeness (global distribution);false;true;62;0.581056033;1747024320;35
ihis;2-enhanced-likeness (global distribution);true;true;62;0.699256812;1246222992;37
ihis;2-enhanced-likeness (global distribution);false;true;63;0.578583767;1755902024;27
ihis;2-enhanced-likeness (global distribution);true;true;63;0.697318746;1241319152;39
ihis;2-enhanced-likeness (global distribution);false;true;64;0.584336282;1789670552;23
ihis;2-enhanced-likeness (global distribution);true;true;64;0.697977743;1302359896;43
ihis;0.05-average-risk;false;true;1;0.91904885;1202048064;269
ihis;0.05-average-risk;true;true;1;0.949544593;1220310920;399
ihis;0.05-average-risk;false;true;2;0.891623445;1206981152;206
ihis;0.05-average-risk;true;true;2;0.94149496;1314858752;227
ihis;0.05-average-risk;false;true;3;0.876312989;1097952816;178
ihis;0.05-average-risk;true;true;3;0.935435314;1212885392;192
ihis;0.05-average-risk;false;true;4;0.843928583;1166940672;127
ihis;0.05-average-risk;true;true;4;0.931412869;1328110504;158
ihis;0.05-average-risk;false;true;5;0.858531479;1245359568;122
ihis;0.05-average-risk;true;true;5;0.925087226;1370476088;147
ihis;0.05-average-risk;false;true;6;0.854693579;1097917696;127
ihis;0.05-average-risk;true;true;6;0.919016964;1185131928;133
ihis;0.05-average-risk;false;true;7;0.853043772;1127489608;110
ihis;0.05-average-risk;true;true;7;0.914814782;1186251096;116
ihis;0.05-average-risk;false;true;8;0.854009483;1114485144;87
ihis;0.05-average-risk;true;true;8;0.912431613;1193984928;110
ihis;0.05-average-risk;false;true;9;0.843928583;1113270544;98
ihis;0.05-average-risk;true;true;9;0.910106996;1178417088;94
ihis;0.05-average-risk;false;true;10;0.849722033;1152410776;88
ihis;0.05-average-risk;true;true;10;0.907511402;1197428832;92
ihis;0.05-average-risk;false;true;11;0.847708715;1114404016;104
ihis;0.05-average-risk;true;true;11;0.904341817;1177473840;94
ihis;0.05-average-risk;false;true;12;0.848888189;1191053944;77
ihis;0.05-average-risk;true;true;12;0.902191216;1177109320;85
ihis;0.05-average-risk;false;true;13;0.848649206;1128187240;90
ihis;0.05-average-risk;true;true;13;0.90094472;1174764280;82
ihis;0.05-average-risk;false;true;14;0.848711086;1133875304;77
ihis;0.05-average-risk;true;true;14;0.900375666;1179854976;77
ihis;0.05-average-risk;false;true;15;0.848659875;1110710456;90
ihis;0.05-average-risk;true;true;15;0.899618538;1170093080;77
ihis;0.05-average-risk;false;true;16;0.848576658;1114680600;76
ihis;0.05-average-risk;true;true;16;0.899960447;1199500992;75
ihis;0.05-average-risk;false;true;17;0.848455033;1129767656;73
ihis;0.05-average-risk;true;true;17;0.899398427;1216750136;72
ihis;0.05-average-risk;false;true;18;0.848412357;1115077616;77
ihis;0.05-average-risk;true;true;18;0.900227364;1181719120;66
ihis;0.05-average-risk;false;true;19;0.84857808;1139493224;62
ihis;0.05-average-risk;true;true;19;0.900081525;1201128080;61
ihis;0.05-average-risk;false;true;20;0.84842516;1127853896;62
ihis;0.05-average-risk;true;true;20;0.898736243;1185941968;60
ihis;0.05-average-risk;false;true;21;0.848537539;1127879216;66
ihis;0.05-average-risk;true;true;21;0.900248059;1177525952;47
ihis;0.05-average-risk;false;true;22;0.848343365;1131372096;64
ihis;0.05-average-risk;true;true;22;0.900189077;1203524408;51
ihis;0.05-average-risk;false;true;23;0.848324873;1124129192;71
ihis;0.05-average-risk;true;true;23;0.89967242;1202082152;47
ihis;0.05-average-risk;false;true;24;0.848275085;1148048112;54
ihis;0.05-average-risk;true;true;24;0.899387748;1203356656;45
ihis;0.05-average-risk;false;true;25;0.848546785;1142070792;60
ihis;0.05-average-risk;true;true;25;0.899934764;1240105688;44
ihis;0.05-average-risk;false;true;26;0.84830069;1145725600;51
ihis;0.05-average-risk;true;true;26;0.899481269;1188260248;47
ihis;0.05-average-risk;false;true;27;0.84839671;1146558240;72
ihis;0.05-average-risk;true;true;27;0.899121288;1183874448;41
ihis;0.05-average-risk;false;true;28;0.848393153;1149559696;59
ihis;0.05-average-risk;true;true;28;0.898635902;1190468144;39
ihis;0.05-average-risk;false;true;29;0.848235243;1153838864;73
ihis;0.05-average-risk;true;true;29;0.89882294;1268923832;43
ihis;0.05-average-risk;false;true;30;0.848129277;1149356056;60
ihis;0.05-average-risk;true;true;30;0.898839642;1198757344;42
ihis;0.05-average-risk;false;true;31;0.848088024;1145720184;61
ihis;0.05-average-risk;true;true;31;0.899371822;1209999016;44
ihis;0.05-average-risk;false;true;32;0.848194713;1141095096;55
ihis;0.05-average-risk;true;true;32;0.89913712;1190019776;36
ihis;0.05-average-risk;false;true;33;0.848081623;1152708592;56
ihis;0.05-average-risk;true;true;33;0.899282763;1211469600;41
ihis;0.05-average-risk;false;true;34;0.84796781;1157626920;67
ihis;0.05-average-risk;true;true;34;0.899439764;1224395256;39
ihis;0.05-average-risk;false;true;35;0.84783126;1173175256;48
ihis;0.05-average-risk;true;true;35;0.899178537;1221143272;37
ihis;0.05-average-risk;false;true;36;0.847703222;1153170080;51
ihis;0.05-average-risk;true;true;36;0.898732995;1180351560;37
ihis;0.05-average-risk;false;true;37;0.848110784;1162839616;54
ihis;0.05-average-risk;true;true;37;0.898961124;1239233176;34
ihis;0.05-average-risk;false;true;38;0.847999117;1178771760;54
ihis;0.05-average-risk;true;true;38;0.89859719;1207743472;35
ihis;0.05-average-risk;false;true;39;0.847976345;1172939240;55
ihis;0.05-average-risk;true;true;39;0.898911472;1208294632;32
ihis;0.05-average-risk;false;true;40;0.848117897;1169157480;47
ihis;0.05-average-risk;true;true;40;0.898698087;1198690824;34
ihis;0.05-average-risk;false;true;41;0.847965676;1182742208;52
ihis;0.05-average-risk;true;true;41;0.898590458;1210895808;35
ihis;0.05-average-risk;false;true;42;0.847895262;1193088768;40
ihis;0.05-average-risk;true;true;42;0.898576003;1202103344;35
ihis;0.05-average-risk;false;true;43;0.847891006;1175807968;48
ihis;0.05-average-risk;true;true;43;0.898134907;1229371728;33
ihis;0.05-average-risk;false;true;44;0.848006941;1194049488;50
ihis;0.05-average-risk;true;true;44;0.898527283;1217770184;33
ihis;0.05-average-risk;false;true;45;0.847883893;1198034104;45
ihis;0.05-average-risk;true;true;45;0.898047766;1227858872;35
ihis;0.05-average-risk;false;true;46;0.847848319;1201728008;54
ihis;0.05-average-risk;true;true;46;0.898573801;1240779592;34
ihis;0.05-average-risk;false;true;47;0.847657002;1205101608;44
ihis;0.05-average-risk;true;true;47;0.898279299;1221390880;34
ihis;0.05-average-risk;false;true;48;0.847519718;1197638208;43
ihis;0.05-average-risk;true;true;48;0.89836097;1270103360;31
ihis;0.05-average-risk;false;true;49;0.84775301;1212730352;40
ihis;0.05-average-risk;true;true;49;0.898201987;1232551936;35
ihis;0.05-average-risk;false;true;50;0.847738796;1197654256;42
ihis;0.05-average-risk;true;true;50;0.897994595;1322695568;35
ihis;0.05-average-risk;false;true;51;0.847740208;1205809640;43
ihis;0.05-average-risk;true;true;51;0.898019536;1174995488;30
ihis;0.05-average-risk;false;true;52;0.847462117;1216334008;44
ihis;0.05-average-risk;true;true;52;0.897465797;1277877848;31
ihis;0.05-average-risk;false;true;53;0.847671216;1203188552;38
ihis;0.05-average-risk;true;true;53;0.897876777;1196076032;29
ihis;0.05-average-risk;false;true;54;0.847557426;1226312216;33
ihis;0.05-average-risk;true;true;54;0.897992747;1240614936;27
ihis;0.05-average-risk;false;true;55;0.847447181;1199093416;38
ihis;0.05-average-risk;true;true;55;0.897852586;1363898360;32
ihis;0.05-average-risk;false;true;56;0.847573062;1208636872;46
ihis;0.05-average-risk;true;true;56;0.897584518;1219477296;34
ihis;0.05-average-risk;false;true;57;0.847516173;1231656600;41
ihis;0.05-average-risk;true;true;57;0.897558129;1240372304;30
ihis;0.05-average-risk;false;true;58;0.847363241;1216479224;41
ihis;0.05-average-risk;true;true;58;0.89771634;1302488624;33
ihis;0.05-average-risk;false;true;59;0.847289282;1222708104;46
ihis;0.05-average-risk;true;true;59;0.897016496;1287907344;28
ihis;0.05-average-risk;false;true;60;0.847364664;1214733624;45
ihis;0.05-average-risk;true;true;60;0.897235491;1205300008;34
ihis;0.05-average-risk;false;true;61;0.847183293;1209119984;40
ihis;0.05-average-risk;true;true;61;0.89727317;1216685096;30
ihis;0.05-average-risk;false;true;62;0.847207487;1218738968;36
ihis;0.05-average-risk;true;true;62;0.897461923;1338959816;32
ihis;0.05-average-risk;false;true;63;0.847198229;1243947528;34
ihis;0.05-average-risk;true;true;63;0.897258033;1212801048;26
ihis;0.05-average-risk;false;true;64;0.847058834;1248728000;35
ihis;0.05-average-risk;true;true;64;0.897308903;1231001320;26
ihis;0.01-average-risk;false;true;1;0.833998429;1244926880;587
ihis;0.01-average-risk;true;true;1;0.900144953;1279869136;755
ihis;0.01-average-risk;false;true;2;0.826230882;1267123288;371
ihis;0.01-average-risk;true;true;2;0.888225745;1356096488;397
ihis;0.01-average-risk;false;true;3;0.818913922;1158184384;303
ihis;0.01-average-risk;true;true;3;0.876504107;1277703568;293
ihis;0.01-average-risk;false;true;4;0.816875572;1253832448;192
ihis;0.01-average-risk;true;true;4;0.871791046;1358498800;212
ihis;0.01-average-risk;false;true;5;0.806740312;1311963016;209
ihis;0.01-average-risk;true;true;5;0.860350623;1418420880;247
ihis;0.01-average-risk;false;true;6;0.793240947;1150597600;207
ihis;0.01-average-risk;true;true;6;0.851291431;1198324208;221
ihis;0.01-average-risk;false;true;7;0.79015491;1159340168;175
ihis;0.01-average-risk;true;true;7;0.844200546;1221368592;185
ihis;0.01-average-risk;false;true;8;0.770970078;1186968976;143
ihis;0.01-average-risk;true;true;8;0.84039675;1231371200;145
ihis;0.01-average-risk;false;true;9;0.765295265;1183525840;156
ihis;0.01-average-risk;true;true;9;0.834226323;1248177512;146
ihis;0.01-average-risk;false;true;10;0.761440276;1215114472;146
ihis;0.01-average-risk;true;true;10;0.828974076;1229380024;135
ihis;0.01-average-risk;false;true;11;0.75693266;1248705264;138
ihis;0.01-average-risk;true;true;11;0.824636543;1231813672;126
ihis;0.01-average-risk;false;true;12;0.755143221;1192157496;148
ihis;0.01-average-risk;true;true;12;0.819611992;1240068856;120
ihis;0.01-average-risk;false;true;13;0.744918559;1207791712;127
ihis;0.01-average-risk;true;true;13;0.816205321;1228772088;115
ihis;0.01-average-risk;false;true;14;0.757498075;1194808728;128
ihis;0.01-average-risk;true;true;14;0.81544861;1233615568;107
ihis;0.01-average-risk;false;true;15;0.750054769;1205670352;147
ihis;0.01-average-risk;true;true;15;0.814292068;1245149384;100
ihis;0.01-average-risk;false;true;16;0.749196629;1213886984;112
ihis;0.01-average-risk;true;true;16;0.81385407;1239925824;94
ihis;0.01-average-risk;false;true;17;0.73665216;1217651936;107
ihis;0.01-average-risk;true;true;17;0.814023869;1257392232;86
ihis;0.01-average-risk;false;true;18;0.748126447;1222982336;118
ihis;0.01-average-risk;true;true;18;0.813449555;1244756832;90
ihis;0.01-average-risk;false;true;19;0.748024081;1209828880;116
ihis;0.01-average-risk;true;true;19;0.814046574;1246844192;82
ihis;0.01-average-risk;false;true;20;0.74745642;1231348872;117
ihis;0.01-average-risk;true;true;20;0.812248715;1251795336;76
ihis;0.01-average-risk;false;true;21;0.735940089;1241428376;123
ihis;0.01-average-risk;true;true;21;0.813632318;1249020624;72
ihis;0.01-average-risk;false;true;22;0.735847821;1253241224;100
ihis;0.01-average-risk;true;true;22;0.812632817;1236883784;67
ihis;0.01-average-risk;false;true;23;0.735603901;1251041016;98
ihis;0.01-average-risk;true;true;23;0.812550034;1243840696;69
ihis;0.01-average-risk;false;true;24;0.7421284;1256981456;106
ihis;0.01-average-risk;true;true;24;0.812503195;1239710928;63
ihis;0.01-average-risk;false;true;25;0.736327309;1240140608;113
ihis;0.01-average-risk;true;true;25;0.813431547;1244695648;62
ihis;0.01-average-risk;false;true;26;0.755556753;1281452904;87
ihis;0.01-average-risk;true;true;26;0.812720936;1244148320;60
ihis;0.01-average-risk;false;true;27;0.735276441;1263135848;104
ihis;0.01-average-risk;true;true;27;0.81303237;1291931736;58
ihis;0.01-average-risk;false;true;28;0.754803263;1262463592;105
ihis;0.01-average-risk;true;true;28;0.812619701;1262729584;56
ihis;0.01-average-risk;false;true;29;0.754132241;1284200032;107
ihis;0.01-average-risk;true;true;29;0.812897721;1256421664;56
ihis;0.01-average-risk;false;true;30;0.754669431;1276873056;119
ihis;0.01-average-risk;true;true;30;0.812150678;1242000768;53
ihis;0.01-average-risk;false;true;31;0.744882;1291830920;77
ihis;0.01-average-risk;true;true;31;0.812344474;1250593104;50
ihis;0.01-average-risk;false;true;32;0.745276838;1289327352;105
ihis;0.01-average-risk;true;true;32;0.812363305;1265414984;52
ihis;0.01-average-risk;false;true;33;0.753534254;1310236480;75
ihis;0.01-average-risk;true;true;33;0.812569897;1246466064;49
ihis;0.01-average-risk;false;true;34;0.753542246;1283479272;99
ihis;0.01-average-risk;true;true;34;0.811434276;1259316144;47
ihis;0.01-average-risk;false;true;35;0.733399838;1310216952;77
ihis;0.01-average-risk;true;true;35;0.811977657;1262115576;47
ihis;0.01-average-risk;false;true;36;0.732737437;1305538688;110
ihis;0.01-average-risk;true;true;36;0.811511626;1253163944;45
ihis;0.01-average-risk;false;true;37;0.753590775;1301178080;90
ihis;0.01-average-risk;true;true;37;0.81209461;1260267240;47
ihis;0.01-average-risk;false;true;38;0.753275087;1345488264;72
ihis;0.01-average-risk;true;true;38;0.811852475;1254256912;44
ihis;0.01-average-risk;false;true;39;0.752994387;1314696896;98
ihis;0.01-average-risk;true;true;39;0.811349492;1275015600;41
ihis;0.01-average-risk;false;true;40;0.753112093;1338897944;76
ihis;0.01-average-risk;true;true;40;0.811704159;1265617384;44
ihis;0.01-average-risk;false;true;41;0.752665191;1331022736;78
ihis;0.01-average-risk;true;true;41;0.811939818;1305583424;39
ihis;0.01-average-risk;false;true;42;0.752378518;1376349896;72
ihis;0.01-average-risk;true;true;42;0.810554671;1267985064;41
ihis;0.01-average-risk;false;true;43;0.751997059;1344730408;89
ihis;0.01-average-risk;true;true;43;0.810675442;1254553024;39
ihis;0.01-average-risk;false;true;44;0.751976628;1355156848;67
ihis;0.01-average-risk;true;true;44;0.810496967;1277583992;45
ihis;0.01-average-risk;false;true;45;0.751226895;1347840848;93
ihis;0.01-average-risk;true;true;45;0.810120727;1385905600;39
ihis;0.01-average-risk;false;true;46;0.75153012;1375355088;84
ihis;0.01-average-risk;true;true;46;0.810880734;1263886400;40
ihis;0.01-average-risk;false;true;47;0.751146637;1384035968;65
ihis;0.01-average-risk;true;true;47;0.810913617;1269420896;43
ihis;0.01-average-risk;false;true;48;0.751406006;1379645696;64
ihis;0.01-average-risk;true;true;48;0.810575401;1273097648;37
ihis;0.01-average-risk;false;true;49;0.750871265;1388512976;79
ihis;0.01-average-risk;true;true;49;0.810687395;1289506656;38
ihis;0.01-average-risk;false;true;50;0.731284248;1387765712;71
ihis;0.01-average-risk;true;true;50;0.810858459;1306598008;41
ihis;0.01-average-risk;false;true;51;0.750594639;1399796856;71
ihis;0.01-average-risk;true;true;51;0.809836479;1299452936;36
