Dataset;Config;Local;Sorted;Threads;Granularity;Time;TimePrepare;TimeComplete;TimeAnonymize;TimeGlobalTransform;TimePartitionByClass;TimeSuppress;TimeQuality;TimePostprocess
adult;entropy-3-diversity;false;true;55;0.666049074;935;71.33333333;851.6666667;308;207;40;204.6666667;12;0
adult;entropy-3-diversity;true;true;55;0.853322755;767.3333333;69.33333333;684;341.3333333;0;45;207;14;0
adult;entropy-3-diversity;false;true;56;0.665447422;932.3333333;70;850.6666667;308;207;39.33333333;205;11.66666667;0
adult;entropy-3-diversity;true;true;56;0.852549556;838.3333333;70;754.3333333;408;0;45.33333333;207.6666667;14;0
adult;entropy-3-diversity;false;true;57;0.642979453;933.3333333;70;851.3333333;308;207.6666667;40.66666667;204.3333333;12;0
adult;entropy-3-diversity;true;true;57;0.851338132;835;70;751;408.3333333;0;45.33333333;206.6666667;14;0
adult;entropy-3-diversity;false;true;58;0.651343276;934.6666667;70.33333333;852;309.6666667;207.3333333;39.33333333;204.6666667;12.33333333;0
adult;entropy-3-diversity;true;true;58;0.85510198;835.6666667;70;751.6666667;408.3333333;0;45;207.3333333;14;0
adult;entropy-3-diversity;false;true;59;0.664690567;902.6666667;70;820.6666667;275;209.3333333;40;205;12;0
adult;entropy-3-diversity;true;true;59;0.855480569;834.3333333;69.66666667;751;408.3333333;0;45;207.3333333;13.66666667;0
adult;entropy-3-diversity;false;true;60;0.663206732;936.6666667;70;855;311.3333333;207.6666667;39.66666667;205;11.66666667;0
adult;entropy-3-diversity;true;true;60;0.849677162;839.3333333;70;755.3333333;410.3333333;0;46.66666667;207.3333333;14;0
adult;entropy-3-diversity;false;true;61;0.662240985;934.6666667;70;852.6666667;308.3333333;207.3333333;39.33333333;206.6666667;12;0
adult;entropy-3-diversity;true;true;61;0.850122853;837;70;753.6666667;410.3333333;0;45.66666667;207.3333333;13.33333333;0
adult;entropy-3-diversity;false;true;62;0.649573321;933;69.66666667;851.3333333;308.6666667;207;40.33333333;204.6666667;12;0
adult;entropy-3-diversity;true;true;62;0.852051507;835;69.66666667;751.3333333;409.6666667;0;44.33333333;207;14;0
adult;entropy-3-diversity;false;true;63;0.6498198;934.3333333;69.66666667;852.6666667;309;208;39.66666667;205;12;0
adult;entropy-3-diversity;true;true;63;0.850036543;835.3333333;70;751.3333333;409;0;45;207.3333333;14;0
adult;entropy-3-diversity;false;true;64;0.649698519;869;70;787;243.6666667;207;40.33333333;205;12;0
adult;entropy-3-diversity;true;true;64;0.848997097;842.6666667;70;758.3333333;412.6666667;0;47;208;14.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;1;0.476580732;2586.333333;67.33333333;2506.666667;2001.666667;200.6666667;36.66666667;200.3333333;12.33333333;0
adult;0.2-equal-closeness (global distribution);true;true;1;0.686406471;9902.333333;66.66666667;9822.666667;9507.666667;0;47.66666667;200.6666667;13;0
adult;0.2-equal-closeness (global distribution);false;true;2;0.429628681;1712.666667;67;1634;1134.666667;200.6666667;31;200.6666667;11.66666667;0
adult;0.2-equal-closeness (global distribution);true;true;2;0.674836775;5600;66.66666667;5520.333333;5205;0;47.66666667;201;13;0
adult;0.2-equal-closeness (global distribution);false;true;3;0.442982117;1481;67;1403;901;201;33.66666667;200.3333333;11;0
adult;0.2-equal-closeness (global distribution);true;true;3;0.657588214;4399;67;4320;4004;0;48.33333333;200.6666667;12;0
adult;0.2-equal-closeness (global distribution);false;true;4;0.451084146;1279;66.33333333;1201.666667;701.6666667;201.3333333;31.66666667;200.6666667;11;0
adult;0.2-equal-closeness (global distribution);true;true;4;0.635059891;3431;67;3352.333333;3036.333333;0;48;201;11.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;5;0.456400023;1245.666667;66.66666667;1169;668;201.3333333;32;201;10;0
adult;0.2-equal-closeness (global distribution);true;true;5;0.630363698;3196.666667;66.33333333;3118.333333;2803;0;48;201;12;0
adult;0.2-equal-closeness (global distribution);false;true;6;0.439146181;1181;67;1103.333333;601;201.3333333;33;201;10.66666667;0
adult;0.2-equal-closeness (global distribution);true;true;6;0.631551002;3363.333333;66.66666667;3285;2970;0;47.33333333;201;11.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;7;0.388525876;1083;67;1008;501.3333333;201.6666667;37;201;8;0
adult;0.2-equal-closeness (global distribution);true;true;7;0.612908375;2395.333333;66.66666667;2317.333333;2002.666667;0;46.33333333;201.6666667;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;8;0.43291926;1116;67;1037.666667;535.6666667;202;32;201;11.33333333;0
adult;0.2-equal-closeness (global distribution);true;true;8;0.619040655;2196.666667;66.66666667;2118.666667;1804.666667;0;45.33333333;202;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;9;0.422816257;1081.666667;67;1005;502.6666667;202;31.66666667;201.6666667;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;9;0.60463299;2329;66.33333333;2251.666667;1937.333333;0;46;202;11;0
adult;0.2-equal-closeness (global distribution);false;true;10;0.388037455;981.6666667;66.66666667;906.3333333;402;202;34.66666667;201;8.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;10;0.609713234;1997;67;1918.666667;1602.666667;0;47;202;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;11;0.418207357;982;67;903.3333333;402.3333333;202;31;201;11.66666667;0
adult;0.2-equal-closeness (global distribution);true;true;11;0.610892811;1930;66.66666667;1852.333333;1537.333333;0;46;202.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;12;0.410866855;981;67;903;402;202;30.33333333;201.6666667;11;0
adult;0.2-equal-closeness (global distribution);true;true;12;0.587577397;1995;67;1917;1603;0;45;202;11;0
adult;0.2-equal-closeness (global distribution);false;true;13;0.418119432;982.6666667;67.33333333;905.3333333;402.3333333;202.3333333;32;201.3333333;10;0
adult;0.2-equal-closeness (global distribution);true;true;13;0.595832914;1695;67;1616.666667;1303;0;44.33333333;202.3333333;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;14;0.425523779;980.6666667;66.33333333;904.6666667;403;202.6666667;31;201.6666667;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;14;0.589934414;1763.333333;66.66666667;1685.666667;1371;0;45.66666667;202.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;15;0.420643703;982;67;905.3333333;402.3333333;203;31.33333333;201.6666667;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;15;0.581281944;1795.666667;67;1717.666667;1403.333333;0;45.33333333;202;11;0
adult;0.2-equal-closeness (global distribution);false;true;16;0.427363014;983.6666667;67;906.6666667;402.6666667;203;32;202;10;0
adult;0.2-equal-closeness (global distribution);true;true;16;0.593521906;1728.333333;67;1650.333333;1336.666667;0;43.66666667;203;11;0
adult;0.2-equal-closeness (global distribution);false;true;17;0.348627042;916;67;841;336.3333333;203;33.33333333;201.3333333;8;0
adult;0.2-equal-closeness (global distribution);true;true;17;0.57733274;1595.333333;67.33333333;1517;1203.333333;0;44.33333333;202;11;0
adult;0.2-equal-closeness (global distribution);false;true;18;0.403220467;982.6666667;67.33333333;906;402.6666667;203.3333333;30.66666667;202;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;18;0.571489961;1597.333333;67;1519.333333;1203.666667;0;45.33333333;203.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;19;0.408454569;918.3333333;67;841.6666667;337.3333333;203.3333333;32;202;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;19;0.574685655;1530;67;1452;1137;0;44.66666667;203;11;0
adult;0.2-equal-closeness (global distribution);false;true;20;0.406531294;882;67;805.6666667;303;203;31;201.6666667;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;20;0.566196393;1497.333333;67;1419.666667;1106;0;43.66666667;203;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;21;0.396766168;882.3333333;67;805.6666667;303;203;30.66666667;202;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;21;0.5640344;1463.666667;67;1385.333333;1070.333333;0;45;203;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;22;0.406356988;883.6666667;67;806.6666667;303.3333333;203;31.33333333;202;10;0
adult;0.2-equal-closeness (global distribution);true;true;22;0.587854624;1462;66.66666667;1384;1070.666667;0;43.66666667;203;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;23;0.394610295;883;67;806;303;203.6666667;30.33333333;202;10;0
adult;0.2-equal-closeness (global distribution);true;true;23;0.572448695;1296.666667;67;1218.666667;905;0;43.66666667;203;11;0
adult;0.2-equal-closeness (global distribution);false;true;24;0.415311603;919.3333333;67.66666667;842;336.6666667;203.6666667;32;202;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;24;0.564705689;1295.333333;67;1217.333333;903.6666667;0;43.66666667;203;11;0
adult;0.2-equal-closeness (global distribution);false;true;25;0.407023886;885.3333333;67;809;304.6666667;204;31;202.3333333;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;25;0.558043248;1396.666667;67;1318.666667;1004;0;44;203.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;26;0.380050332;882.3333333;67;806.3333333;303.3333333;203.6666667;30.33333333;202;9;0
adult;0.2-equal-closeness (global distribution);true;true;26;0.558708438;1297;67;1219;904;0;44.33333333;203.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;27;0.382822802;885.6666667;67.66666667;808.3333333;303.3333333;204;31.33333333;202;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;27;0.578604683;1397;67.33333333;1318.333333;1004;0;43.33333333;203.6666667;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;28;0.376730832;883;67;807;304;203.6666667;30;202.3333333;9;0
adult;0.2-equal-closeness (global distribution);true;true;28;0.561603651;1597.666667;67.33333333;1519.333333;1204.666667;0;43.33333333;204;11;0
adult;0.2-equal-closeness (global distribution);false;true;29;0.396692992;885.3333333;67;809;303.6666667;204.3333333;32;202;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;29;0.555027216;1297.333333;67;1219.333333;905;0;44;203.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;30;0.390298327;884.6666667;67;808.6666667;303.6666667;204.3333333;31.33333333;202.3333333;9;0
adult;0.2-equal-closeness (global distribution);true;true;30;0.563595898;1197.666667;67.33333333;1119.333333;804;0;44;204;11;0
adult;0.2-equal-closeness (global distribution);false;true;31;0.392120525;885.6666667;67;809.3333333;304.3333333;205;30;203;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;31;0.56323214;1229.666667;67.33333333;1151.666667;837.6666667;0;42.66666667;204;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;32;0.378867849;882.6666667;66.66666667;807;304.3333333;204;30;202;9;0
adult;0.2-equal-closeness (global distribution);true;true;32;0.560378145;1198.333333;67.66666667;1119.666667;805.6666667;0;42.66666667;203.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;33;0.367692585;883.3333333;66.66666667;807.6666667;304.3333333;204.3333333;30;202.3333333;9;0
adult;0.2-equal-closeness (global distribution);true;true;33;0.5565291;1097.333333;67;1019.333333;705.3333333;0;43;204;11;0
adult;0.2-equal-closeness (global distribution);false;true;34;0.364362428;887.6666667;68;810.6666667;304.6666667;206;30;202;9;0
adult;0.2-equal-closeness (global distribution);true;true;34;0.555770552;1130;67;1052;738.6666667;0;42.66666667;203.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;35;0.376721389;884.6666667;67;808.6666667;304.3333333;205;30.33333333;202;9;0
adult;0.2-equal-closeness (global distribution);true;true;35;0.546170649;1197;67;1118.666667;805.3333333;0;42.33333333;204;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;36;0.36702904;885.6666667;67.33333333;809.3333333;305;204.6666667;29.66666667;202.6666667;9;0
adult;0.2-equal-closeness (global distribution);true;true;36;0.542340851;1196.333333;67;1118.333333;805.3333333;0;42.33333333;203.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;37;0.374918935;886;67.33333333;809.6666667;305.6666667;204.3333333;29.33333333;203;9;0
adult;0.2-equal-closeness (global distribution);true;true;37;0.557250225;1166.333333;67;1088;773.6666667;0;43.33333333;204;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;38;0.377118797;886;67.33333333;809;305;204.3333333;29.66666667;202.6666667;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;38;0.548783164;1263.666667;67;1185.666667;872;0;42.66666667;204;11;0
adult;0.2-equal-closeness (global distribution);false;true;39;0.293973925;884.6666667;67;811;305;205.3333333;31.66666667;202;6.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;39;0.555141211;1197.333333;67;1119;805.3333333;0;42.66666667;204;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;40;0.36618325;885;67;809;305;204.6666667;30;202.3333333;9;0
adult;0.2-equal-closeness (global distribution);true;true;40;0.54965749;1196.666667;67;1118.333333;805.3333333;0;41.66666667;204.3333333;11.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;41;0.289373692;888.3333333;66.33333333;815;306;207.3333333;32.66666667;202.6666667;7;0
adult;0.2-equal-closeness (global distribution);true;true;41;0.548402897;1163.333333;67;1085.666667;772.6666667;0;41.33333333;204.6666667;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;42;0.375608085;890;67;814;306;205.6666667;31;204.3333333;9;0
adult;0.2-equal-closeness (global distribution);true;true;42;0.543915647;1134;67.33333333;1055.666667;741.3333333;0;42.33333333;204.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;43;0.386593911;889.3333333;67;812.6666667;308;205.3333333;30;202.3333333;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;43;0.545253377;1165.333333;67.33333333;1087.333333;772.6666667;0;42.66666667;204.6666667;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;44;0.381916609;888;67;811;306;205;30;203;10;0
adult;0.2-equal-closeness (global distribution);true;true;44;0.540577321;1232.333333;66.66666667;1154.666667;840;0;43;204.6666667;11;0
adult;0.2-equal-closeness (global distribution);false;true;45;0.377667086;888.6666667;67;811.3333333;306.3333333;205.3333333;29.33333333;203.3333333;10.33333333;0
adult;0.2-equal-closeness (global distribution);true;true;45;0.524442354;1199;67;1121.666667;807.3333333;0;41.66666667;205.6666667;10.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;46;0.37459685;887.3333333;67;811.3333333;306;205.6666667;30;202.6666667;9;0
adult;0.2-equal-closeness (global distribution);true;true;46;0.535435048;1199;67.66666667;1120.666667;806.3333333;0;41.66666667;205;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;47;0.371219078;888.3333333;67;812;306.6666667;205.3333333;30;203;9.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;47;0.53510187;1097.333333;67;1019.333333;707;0;41;204.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;48;0.379219743;886.6666667;66.66666667;811;306.6666667;205;30;202.6666667;9;0
adult;0.2-equal-closeness (global distribution);true;true;48;0.537077606;1130.666667;67;1053;740.3333333;0;41;204.6666667;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;49;0.281615349;887;67;813.6666667;306.6666667;206;31.33333333;202.6666667;6.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;49;0.538171351;1131.333333;67;1054;740.3333333;0;41.66666667;205;10.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;50;0.374173037;888.3333333;66.66666667;812;307;205.6666667;29.66666667;203;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;50;0.529197679;1165;67;1087.333333;774;0;41.66666667;204.6666667;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;51;0.358824476;889;67.33333333;812.6666667;307;205.3333333;30.33333333;202.6666667;9;0
adult;0.2-equal-closeness (global distribution);true;true;51;0.532697664;1202.333333;67.33333333;1124.333333;807.6666667;0;42.33333333;207;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;52;0.36769892;890.3333333;67.33333333;814.3333333;307;206.3333333;30.66666667;203;8.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;52;0.528435176;1165.666667;66.66666667;1088.666667;774.6666667;0;42;205.3333333;10.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;53;0.272412632;890.6666667;67;816.6666667;308.3333333;206.3333333;32.66666667;202.3333333;7;0
adult;0.2-equal-closeness (global distribution);true;true;53;0.514871492;1203;67.33333333;1125;810;0;42.66666667;205;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;54;0.367881713;892;67.33333333;814.6666667;307.6666667;206.3333333;30.33333333;203;10;0
adult;0.2-equal-closeness (global distribution);true;true;54;0.535368437;1135.666667;67.33333333;1057.333333;743;0;41.66666667;205.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;55;0.26405695;888;67;814.3333333;307.3333333;206.6666667;31.33333333;202;6.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;55;0.522566836;1101;67;1023;709.6666667;0;41;205.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;56;0.361345357;890;67;814.3333333;307.6666667;206.6666667;30;203;8.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;56;0.52962233;1134;67;1056;741.3333333;0;41.66666667;206;11;0
adult;0.2-equal-closeness (global distribution);false;true;57;0.355745315;894;68;817.6666667;309.6666667;207;30;203;8.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;57;0.52847022;1102;66.66666667;1024.333333;710.3333333;0;42;205.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;58;0.360892372;891;67;814.3333333;308;207;29.33333333;203;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;58;0.524084686;1200.666667;67;1122.666667;808;0;41.33333333;206.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;59;0.3739742;892.3333333;67;815.6666667;308;208.3333333;29.33333333;203;9.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;59;0.524123103;1134.666667;67;1057;742;0;42.33333333;205.6666667;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;60;0.358285866;892;67;816.3333333;308.3333333;208;30;203;8.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;60;0.517774272;1103;67.33333333;1025;710.6666667;0;41;206;10.66666667;0
adult;0.2-equal-closeness (global distribution);false;true;61;0.34931304;891;67;815.6666667;309.3333333;206.6666667;29.66666667;203;8.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;61;0.515302714;1168;67;1090;776;0;41.66666667;205.3333333;11;0
adult;0.2-equal-closeness (global distribution);false;true;62;0.357581678;891;67;815.3333333;309;206.6666667;29.66666667;203;8.666666667;0
adult;0.2-equal-closeness (global distribution);true;true;62;0.520000045;1101;67;1023.666667;709.6666667;0;41.33333333;205.6666667;10.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;63;0.360965385;894.3333333;67;819;311.6666667;207;30.33333333;203;8.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;63;0.519600672;1100.666667;67;1023.333333;709;0;41.33333333;206;10.33333333;0
adult;0.2-equal-closeness (global distribution);false;true;64;0.350280124;895.3333333;67;820;311.3333333;208.6666667;29.66666667;203.3333333;8.333333333;0
adult;0.2-equal-closeness (global distribution);true;true;64;0.521377477;1110.666667;67;1032.666667;717;0;40.66666667;208;11;0
adult;0.5-equal-closeness (global distribution);false;true;1;0.774509118;1800.333333;68;1719.333333;1201.666667;201;47.66666667;201;13;0
adult;0.5-equal-closeness (global distribution);true;true;1;0.889231412;2401;67.33333333;2318.333333;2002;0;48;201;15.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;2;0.73126568;1394.666667;67.66666667;1313;801;201;42.33333333;201;14;0
adult;0.5-equal-closeness (global distribution);true;true;2;0.887280486;1601.666667;67.33333333;1519;1201.333333;0;50;200.3333333;15.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;3;0.759582059;1299.333333;67.66666667;1219.333333;701;201;48.66666667;201;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;3;0.886433836;1402.666667;68;1319.666667;1001.666667;0;49;201;15;0
adult;0.5-equal-closeness (global distribution);false;true;4;0.728185016;1126.333333;67;1046.333333;534.3333333;201;43;201;13;0
adult;0.5-equal-closeness (global distribution);true;true;4;0.877168977;1198.666667;67;1117.333333;801.6666667;0;47.66666667;201;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;5;0.752968751;1098.666667;67;1019;501;201.3333333;48.66666667;201;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;5;0.87836508;1402.333333;67.33333333;1320.666667;1003;0;49;201.3333333;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;6;0.745714017;1100.333333;67.33333333;1020.333333;501.6666667;201.6666667;48;201.3333333;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;6;0.874913153;1300;67;1218.666667;901.6666667;0;48.66666667;201.3333333;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;7;0.749062558;999.6666667;67;920;401.3333333;201.6666667;48.66666667;201.3333333;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;7;0.878070553;1099.666667;67.33333333;1017.333333;701.3333333;0;47.33333333;201.3333333;15;0
adult;0.5-equal-closeness (global distribution);false;true;8;0.741687164;1034.333333;67.33333333;954.6666667;435.3333333;202;48;202;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;8;0.874061325;1202;67.33333333;1120;802;0;48.66666667;202;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;9;0.729382682;1106;68.66666667;1025;503;203.3333333;48;202;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;9;0.8675175;1204.333333;67.66666667;1122.333333;802.3333333;0;50.33333333;202;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;10;0.736575392;1001;67.33333333;920.6666667;402;202;48;201.3333333;13;0
adult;0.5-equal-closeness (global distribution);true;true;10;0.875600474;1006;67.66666667;923;604;0;49.33333333;202;15.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;11;0.73094192;1003.333333;67.66666667;923.3333333;402;202.3333333;49.33333333;202;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;11;0.872110163;1003;67.33333333;921.3333333;602.3333333;0;49.66666667;202;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;12;0.717180502;1005;68;924.6666667;402;205;47.33333333;202.3333333;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;12;0.863657338;1103.333333;67.66666667;1021.333333;702.6666667;0;48.66666667;202.3333333;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;13;0.722959663;908;70.33333333;825.3333333;302;202;47.33333333;203.6666667;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;13;0.859227766;1008.333333;69.66666667;924.3333333;604.3333333;0;48.33333333;202;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;14;0.714570041;932.6666667;67.66666667;851.6666667;335.6666667;203;42.66666667;202.6666667;13.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;14;0.860723075;1004;67.66666667;922;602.6666667;0;49.66666667;202;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;15;0.716597614;1003.333333;67;924;404;203;48;202;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;15;0.865163674;1069.666667;67.66666667;987.3333333;669.6666667;0;47.66666667;202.3333333;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;16;0.721532826;901;67.66666667;821;302.3333333;202.3333333;46.33333333;202.3333333;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;16;0.859048455;902.6666667;67.66666667;820.3333333;502.6666667;0;47.33333333;202.6666667;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;17;0.707538317;897;67.33333333;816.6666667;303;203;41.33333333;202;13;0
adult;0.5-equal-closeness (global distribution);true;true;17;0.858765419;903.3333333;67.33333333;822;504.3333333;0;47.66666667;202.6666667;14;0
adult;0.5-equal-closeness (global distribution);false;true;18;0.701135575;966;68;885;369.3333333;203;42.33333333;202.3333333;13;0
adult;0.5-equal-closeness (global distribution);true;true;18;0.859318092;1004.666667;68;921.6666667;603;0;47.66666667;203;15;0
adult;0.5-equal-closeness (global distribution);false;true;19;0.705545782;902;68;821.3333333;303.3333333;203.3333333;44;202.6666667;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;19;0.861290898;904.3333333;68;821.6666667;503;0;47.66666667;203;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;20;0.708239494;902.6666667;67.33333333;823;303.3333333;203.3333333;46.33333333;202.6666667;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;20;0.857479171;902;67.33333333;820.3333333;503.3333333;0;46.66666667;203;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;21;0.702573469;901.6666667;67;823;303.6666667;203;46.66666667;202.6666667;11.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;21;0.862415258;1003.666667;67.33333333;922;604;0;47.33333333;203.3333333;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;22;0.702209052;899.3333333;67.66666667;819;303.3333333;203.3333333;41.66666667;203;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;22;0.857535336;903;67.33333333;821;503.3333333;0;46.66666667;203.3333333;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;23;0.70097363;899;67.33333333;818.6666667;303.3333333;203.3333333;42;202.6666667;13;0
adult;0.5-equal-closeness (global distribution);true;true;23;0.854244699;902.3333333;67.33333333;820.6666667;503;0;46.66666667;203.6666667;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;24;0.694025254;900.6666667;67.33333333;821;303.6666667;203.6666667;43.33333333;203;12.33333333;0
adult;0.5-equal-closeness (global distribution);true;true;24;0.854059817;902.6666667;67.33333333;821.3333333;505;0;45;204;14;0
adult;0.5-equal-closeness (global distribution);false;true;25;0.700277574;899;67;819;303.6666667;204;41.33333333;203;13;0
adult;0.5-equal-closeness (global distribution);true;true;25;0.85654257;802.3333333;67.33333333;720.3333333;403.6666667;0;46;203.3333333;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;26;0.696495391;901.3333333;67;821.3333333;304;204;42;204.3333333;13;0
adult;0.5-equal-closeness (global distribution);true;true;26;0.855093919;839.3333333;67.66666667;756.6666667;439.3333333;0;46.33333333;203.3333333;15;0
adult;0.5-equal-closeness (global distribution);false;true;27;0.687720873;902.3333333;67.66666667;822;304;204.6666667;42;203.6666667;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;27;0.856418442;903.3333333;67.66666667;821.6666667;504;0;46;204;14;0
adult;0.5-equal-closeness (global distribution);false;true;28;0.695151499;900;67;820.3333333;304;204.6666667;42;202.6666667;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;28;0.848881845;802.3333333;67;721;404.3333333;0;46;203.6666667;14.33333333;0
adult;0.5-equal-closeness (global distribution);false;true;29;0.692033729;900;67.33333333;820;304;204.6666667;41.33333333;202.6666667;12.66666667;0
adult;0.5-equal-closeness (global distribution);true;true;29;0.847737493;803.3333333;67.33333333;722;404;0;46.33333333;204;14;0
adult;0.5-equal-closeness (global distribution);false;true;30;0.68789581;900.6666667;67;820.6666667;304;205;41.33333333;203.3333333;13;0
adult;0.5-equal-closeness (global distribution);true;true;30;0.856605831;903.3333333;67.33333333;821.3333333;504.3333333;0;45.66666667;204;14.66666667;0
adult;0.5-equal-closeness (global distribution);false;true;31;0.691513116;902.3333333;67.66666667;821.6666667;304.3333333;205.3333333;41;203.3333333;13;0
adult;0.5-equal-closeness (global distribution);true;true;31;0.848882362;803.3333333;67.66666667;721.3333333;404;0;45.33333333;204.3333333;14.33333333;0
