Dataset;Config;Local;Sorted;Threads;Granularity;Memory;Measurements
adult;2-enhanced-likeness (global distribution);true;true;5;0.642522698;66719112;24
adult;2-enhanced-likeness (global distribution);false;true;6;0.43447837;70174152;30
adult;2-enhanced-likeness (global distribution);true;true;6;0.641754466;68714048;25
adult;2-enhanced-likeness (global distribution);false;true;7;0.43428091;72749664;29
adult;2-enhanced-likeness (global distribution);true;true;7;0.630424731;68481040;18
adult;2-enhanced-likeness (global distribution);false;true;8;0.41716595;72768280;28
adult;2-enhanced-likeness (global distribution);true;true;8;0.635733791;69103976;24
adult;2-enhanced-likeness (global distribution);false;true;9;0.419748773;73599784;28
adult;2-enhanced-likeness (global distribution);true;true;9;0.62950196;69117784;26
adult;2-enhanced-likeness (global distribution);false;true;10;0.411281372;75357512;29
adult;2-enhanced-likeness (global distribution);true;true;10;0.624577399;71195880;25
adult;2-enhanced-likeness (global distribution);false;true;11;0.398870104;75699472;27
adult;2-enhanced-likeness (global distribution);true;true;11;0.614354052;70634120;28
adult;2-enhanced-likeness (global distribution);false;true;12;0.403134325;77778040;29
adult;2-enhanced-likeness (global distribution);true;true;12;0.618250474;69571200;25
adult;2-enhanced-likeness (global distribution);false;true;13;0.396238748;78428344;27
adult;2-enhanced-likeness (global distribution);true;true;13;0.616104842;71795552;23
adult;2-enhanced-likeness (global distribution);false;true;14;0.424765744;80724224;31
adult;2-enhanced-likeness (global distribution);true;true;14;0.615161253;72868320;26
adult;2-enhanced-likeness (global distribution);false;true;15;0.438910197;79066984;31
adult;2-enhanced-likeness (global distribution);true;true;15;0.614525352;72815136;26
adult;2-enhanced-likeness (global distribution);false;true;16;0.394550469;81404304;31
adult;2-enhanced-likeness (global distribution);true;true;16;0.605059423;73842024;28
adult;2-enhanced-likeness (global distribution);false;true;17;0.409580394;83227536;29
adult;2-enhanced-likeness (global distribution);true;true;17;0.612634887;72375528;27
adult;2-enhanced-likeness (global distribution);false;true;18;0.416928112;86543104;30
adult;2-enhanced-likeness (global distribution);true;true;18;0.615140136;72798616;27
adult;2-enhanced-likeness (global distribution);false;true;19;0.411794953;86052000;28
adult;2-enhanced-likeness (global distribution);true;true;19;0.598683883;74119264;27
adult;2-enhanced-likeness (global distribution);false;true;20;0.413697299;87104528;28
adult;2-enhanced-likeness (global distribution);true;true;20;0.596416315;75039888;31
adult;2-enhanced-likeness (global distribution);false;true;21;0.380708993;87694816;29
adult;2-enhanced-likeness (global distribution);true;true;21;0.594117603;74428440;29
adult;2-enhanced-likeness (global distribution);false;true;22;0.408806907;92219488;27
adult;2-enhanced-likeness (global distribution);true;true;22;0.605702374;77230176;28
adult;2-enhanced-likeness (global distribution);false;true;23;0.382465446;90636416;27
adult;2-enhanced-likeness (global distribution);true;true;23;0.594471723;76245056;30
adult;2-enhanced-likeness (global distribution);false;true;24;0.373367684;92105176;28
adult;2-enhanced-likeness (global distribution);true;true;24;0.594312584;76035784;29
adult;2-enhanced-likeness (global distribution);false;true;25;0.343032121;91196720;34
adult;2-enhanced-likeness (global distribution);true;true;25;0.597071147;78688728;29
adult;2-enhanced-likeness (global distribution);false;true;26;0.373195814;93164384;28
adult;2-enhanced-likeness (global distribution);true;true;26;0.598628842;79330048;31
adult;2-enhanced-likeness (global distribution);false;true;27;0.370985162;94045816;28
adult;2-enhanced-likeness (global distribution);true;true;27;0.587731331;78895480;31
adult;2-enhanced-likeness (global distribution);false;true;28;0.396906674;95737096;28
adult;2-enhanced-likeness (global distribution);true;true;28;0.600244353;80512104;31
adult;2-enhanced-likeness (global distribution);false;true;29;0.377937826;96228904;33
adult;2-enhanced-likeness (global distribution);true;true;29;0.584477247;81883240;30
adult;2-enhanced-likeness (global distribution);false;true;30;0.377745886;96958080;33
adult;2-enhanced-likeness (global distribution);true;true;30;0.590735496;80106840;30
adult;2-enhanced-likeness (global distribution);false;true;31;0.398510232;98562416;29
adult;2-enhanced-likeness (global distribution);true;true;31;0.599180614;80641664;24
adult;2-enhanced-likeness (global distribution);false;true;32;0.401347278;99425136;28
adult;2-enhanced-likeness (global distribution);true;true;32;0.588832095;81818832;32
adult;2-enhanced-likeness (global distribution);false;true;33;0.35984665;101427800;30
adult;2-enhanced-likeness (global distribution);true;true;33;0.588261082;79958008;32
adult;2-enhanced-likeness (global distribution);false;true;34;0.365559328;102935832;32
adult;2-enhanced-likeness (global distribution);true;true;34;0.5867531;83420632;28
adult;2-enhanced-likeness (global distribution);false;true;35;0.409182868;105307432;31
adult;2-enhanced-likeness (global distribution);true;true;35;0.589566818;83696632;31
adult;2-enhanced-likeness (global distribution);false;true;36;0.369182664;102942944;28
adult;2-enhanced-likeness (global distribution);true;true;36;0.593920946;82773424;32
adult;2-enhanced-likeness (global distribution);false;true;37;0.354312013;102081320;30
adult;2-enhanced-likeness (global distribution);true;true;37;0.588964579;101520656;28
adult;2-enhanced-likeness (global distribution);false;true;38;0.372543755;134284240;28
adult;2-enhanced-likeness (global distribution);true;true;38;0.590017962;102012800;32
adult;2-enhanced-likeness (global distribution);false;true;39;0.366153974;102532136;28
adult;2-enhanced-likeness (global distribution);true;true;39;0.587773068;104379896;32
adult;2-enhanced-likeness (global distribution);false;true;40;0.373244051;101511104;30
adult;2-enhanced-likeness (global distribution);true;true;40;0.583621987;102120288;32
adult;2-enhanced-likeness (global distribution);false;true;41;0.360035185;108842520;28
adult;2-enhanced-likeness (global distribution);true;true;41;0.587531911;87307200;32
adult;2-enhanced-likeness (global distribution);false;true;42;0.360562294;112791360;30
adult;2-enhanced-likeness (global distribution);true;true;42;0.59107386;86415704;31
adult;2-enhanced-likeness (global distribution);false;true;43;0.377788735;111032344;30
adult;2-enhanced-likeness (global distribution);true;true;43;0.569950852;88241056;33
adult;2-enhanced-likeness (global distribution);false;true;44;0.364510971;108193904;27
adult;2-enhanced-likeness (global distribution);true;true;44;0.580188963;90361768;27
adult;2-enhanced-likeness (global distribution);false;true;45;0.351276278;109249280;30
adult;2-enhanced-likeness (global distribution);true;true;45;0.581760131;105721104;26
adult;2-enhanced-likeness (global distribution);false;true;46;0.373330133;131043296;29
adult;2-enhanced-likeness (global distribution);true;true;46;0.584393958;90543120;33
adult;2-enhanced-likeness (global distribution);false;true;47;0.379521299;116486064;30
adult;2-enhanced-likeness (global distribution);true;true;47;0.578407159;104476752;32
adult;2-enhanced-likeness (global distribution);false;true;48;0.358116084;116174024;28
adult;2-enhanced-likeness (global distribution);true;true;48;0.578461624;104984080;37
adult;2-enhanced-likeness (global distribution);false;true;49;0.365997542;222152184;27
adult;2-enhanced-likeness (global distribution);true;true;49;0.577416385;90149504;30
adult;2-enhanced-likeness (global distribution);false;true;50;0.374070377;121692472;29
adult;2-enhanced-likeness (global distribution);true;true;50;0.570852338;93627000;32
adult;2-enhanced-likeness (global distribution);false;true;51;0.36788596;118521488;26
adult;2-enhanced-likeness (global distribution);true;true;51;0.580194504;106095160;27
adult;2-enhanced-likeness (global distribution);false;true;52;0.361825784;119863576;29
adult;2-enhanced-likeness (global distribution);true;true;52;0.565647564;104900848;35
adult;2-enhanced-likeness (global distribution);false;true;53;0.363463813;116976104;27
adult;2-enhanced-likeness (global distribution);true;true;53;0.574458774;108173536;36
adult;2-enhanced-likeness (global distribution);false;true;54;0.345263168;127305984;35
adult;2-enhanced-likeness (global distribution);true;true;54;0.567849946;90129248;29
adult;2-enhanced-likeness (global distribution);false;true;55;0.358856328;127536344;29
adult;2-enhanced-likeness (global distribution);true;true;55;0.566933315;97048272;32
adult;2-enhanced-likeness (global distribution);false;true;56;0.356099163;148097080;34
adult;2-enhanced-likeness (global distribution);true;true;56;0.567798798;113682288;31
adult;2-enhanced-likeness (global distribution);false;true;57;0.370743876;127295944;28
adult;2-enhanced-likeness (global distribution);true;true;57;0.563929502;97673304;37
adult;2-enhanced-likeness (global distribution);false;true;58;0.35576019;126578504;33
adult;2-enhanced-likeness (global distribution);true;true;58;0.568646622;110496424;37
adult;2-enhanced-likeness (global distribution);false;true;59;0.363176392;135003416;30
adult;2-enhanced-likeness (global distribution);true;true;59;0.563020867;111041968;33
adult;2-enhanced-likeness (global distribution);false;true;60;0.364347124;142991720;28
adult;2-enhanced-likeness (global distribution);true;true;60;0.55984842;108201880;35
adult;2-enhanced-likeness (global distribution);false;true;61;0.351623909;131132576;33
adult;2-enhanced-likeness (global distribution);true;true;61;0.560507941;98344768;33
adult;2-enhanced-likeness (global distribution);false;true;62;0.359341032;137758960;39
adult;2-enhanced-likeness (global distribution);true;true;62;0.563080764;103518536;35
adult;2-enhanced-likeness (global distribution);false;true;63;0.367567857;135440488;31
adult;2-enhanced-likeness (global distribution);true;true;63;0.568457156;98773304;33
adult;2-enhanced-likeness (global distribution);false;true;64;0.364486771;136872752;31
adult;2-enhanced-likeness (global distribution);true;true;64;0.552687029;115589808;34
adult;0.05-average-risk;false;true;1;0.801258508;68685376;21
adult;0.05-average-risk;true;true;1;0.887049425;67593408;21
adult;0.05-average-risk;false;true;2;0.795243145;68247720;21
adult;0.05-average-risk;true;true;2;0.878715238;67756864;21
adult;0.05-average-risk;false;true;3;0.79311321;68549616;21
adult;0.05-average-risk;true;true;3;0.879700281;69066768;21
adult;0.05-average-risk;false;true;4;0.783336972;72494616;22
adult;0.05-average-risk;true;true;4;0.869747485;68644544;21
adult;0.05-average-risk;false;true;5;0.779729416;73584552;22
adult;0.05-average-risk;true;true;5;0.868144844;69494840;21
adult;0.05-average-risk;false;true;6;0.771277812;73944368;22
adult;0.05-average-risk;true;true;6;0.863931909;69180776;21
adult;0.05-average-risk;false;true;7;0.765724518;77673336;22
adult;0.05-average-risk;true;true;7;0.858765819;69627200;21
adult;0.05-average-risk;false;true;8;0.747038014;77534040;23
adult;0.05-average-risk;true;true;8;0.855115129;70822688;21
adult;0.05-average-risk;false;true;9;0.733464575;78644488;22
adult;0.05-average-risk;true;true;9;0.85203457;70895072;21
adult;0.05-average-risk;false;true;10;0.736904049;82257968;22
adult;0.05-average-risk;true;true;10;0.851818712;71632928;22
adult;0.05-average-risk;false;true;11;0.732067287;85668480;21
adult;0.05-average-risk;true;true;11;0.845330818;72388296;22
adult;0.05-average-risk;false;true;12;0.710133431;85839272;22
adult;0.05-average-risk;true;true;12;0.841986001;72430064;22
adult;0.05-average-risk;false;true;13;0.708941838;87880928;23
adult;0.05-average-risk;true;true;13;0.840980652;73233688;21
adult;0.05-average-risk;false;true;14;0.727098032;94835936;22
adult;0.05-average-risk;true;true;14;0.839753364;73430472;22
adult;0.05-average-risk;false;true;15;0.72712368;93620216;23
adult;0.05-average-risk;true;true;15;0.836181358;73086944;22
adult;0.05-average-risk;false;true;16;0.722357606;97507432;22
adult;0.05-average-risk;true;true;16;0.831824683;74890256;22
adult;0.05-average-risk;false;true;17;0.719720117;102929464;23
adult;0.05-average-risk;true;true;17;0.830835822;75654984;22
adult;0.05-average-risk;false;true;18;0.716092582;101670904;23
adult;0.05-average-risk;true;true;18;0.826301078;76780608;23
adult;0.05-average-risk;false;true;19;0.715461707;106376408;24
adult;0.05-average-risk;true;true;19;0.825832875;75549536;23
adult;0.05-average-risk;false;true;20;0.714996967;110416376;23
adult;0.05-average-risk;true;true;20;0.824377454;77650040;22
adult;0.05-average-risk;false;true;21;0.710126314;107643264;23
adult;0.05-average-risk;true;true;21;0.820684301;77878968;23
adult;0.05-average-risk;false;true;22;0.71204018;112084016;23
adult;0.05-average-risk;true;true;22;0.81733307;78837528;23
adult;0.05-average-risk;false;true;23;0.712828837;116763632;26
adult;0.05-average-risk;true;true;23;0.817887633;78356176;23
adult;0.05-average-risk;false;true;24;0.70928564;121856176;24
adult;0.05-average-risk;true;true;24;0.818297976;78983848;23
adult;0.05-average-risk;false;true;25;0.707577423;121477304;24
adult;0.05-average-risk;true;true;25;0.815935321;80278248;23
adult;0.05-average-risk;false;true;26;0.705039137;125336248;24
adult;0.05-average-risk;true;true;26;0.81119901;81126592;24
adult;0.05-average-risk;false;true;27;0.700119197;126082744;20
adult;0.05-average-risk;true;true;27;0.808400403;80584392;23
adult;0.05-average-risk;false;true;28;0.696132891;127894152;24
adult;0.05-average-risk;true;true;28;0.80756157;81597528;24
adult;0.05-average-risk;false;true;29;0.699132747;138441552;25
adult;0.05-average-risk;true;true;29;0.805118412;81688320;25
adult;0.05-average-risk;false;true;30;0.698152049;133357168;25
adult;0.05-average-risk;true;true;30;0.803130894;82554944;25
adult;0.05-average-risk;false;true;31;0.692753581;135294568;23
adult;0.05-average-risk;true;true;31;0.802275102;83032664;24
adult;0.05-average-risk;false;true;32;0.690070667;143922712;24
adult;0.05-average-risk;true;true;32;0.798124696;85651440;25
adult;0.05-average-risk;false;true;33;0.680409408;141971256;25
adult;0.05-average-risk;true;true;33;0.796279619;85333896;23
adult;0.05-average-risk;false;true;34;0.68905357;143358464;25
adult;0.05-average-risk;true;true;34;0.795673453;85373128;25
adult;0.05-average-risk;false;true;35;0.683153621;160733472;27
adult;0.05-average-risk;true;true;35;0.792719069;88287696;26
adult;0.05-average-risk;false;true;36;0.682627184;147920024;26
adult;0.05-average-risk;true;true;36;0.792409496;88018296;26
adult;0.05-average-risk;false;true;37;0.674048386;149321480;26
adult;0.05-average-risk;true;true;37;0.791579316;86494304;25
adult;0.05-average-risk;false;true;38;0.670975749;158525104;29
adult;0.05-average-risk;true;true;38;0.789612683;88120096;25
adult;0.05-average-risk;false;true;39;0.667562193;151577000;22
adult;0.05-average-risk;true;true;39;0.790070686;88966000;27
adult;0.05-average-risk;false;true;40;0.661205215;159140592;21
adult;0.05-average-risk;true;true;40;0.787042357;88379096;25
adult;0.05-average-risk;false;true;41;0.667294112;165858568;19
adult;0.05-average-risk;true;true;41;0.782595051;90081448;25
adult;0.05-average-risk;false;true;42;0.660088527;190453288;26
adult;0.05-average-risk;true;true;42;0.782635499;89137256;26
adult;0.05-average-risk;false;true;43;0.660302908;179339200;22
adult;0.05-average-risk;true;true;43;0.781921967;105473640;26
adult;0.05-average-risk;false;true;44;0.661716328;174080280;27
adult;0.05-average-risk;true;true;44;0.78160799;109031744;25
adult;0.05-average-risk;false;true;45;0.656860984;173379688;26
adult;0.05-average-risk;true;true;45;0.778152137;109840728;25
adult;0.05-average-risk;false;true;46;0.657591677;190488368;27
adult;0.05-average-risk;true;true;46;0.77660089;107139120;27
adult;0.05-average-risk;false;true;47;0.656935921;189238424;23
adult;0.05-average-risk;true;true;47;0.774680238;110466704;26
adult;0.05-average-risk;false;true;48;0.660289232;204457864;24
adult;0.05-average-risk;true;true;48;0.774347193;94028720;26
adult;0.05-average-risk;false;true;49;0.658622014;195621744;25
adult;0.05-average-risk;true;true;49;0.772188368;111816744;26
adult;0.05-average-risk;false;true;50;0.656439757;198981680;24
adult;0.05-average-risk;true;true;50;0.771080421;112149728;29
adult;0.05-average-risk;false;true;51;0.644180514;231924040;25
adult;0.05-average-risk;true;true;51;0.767698634;113846376;25
adult;0.05-average-risk;false;true;52;0.65430055;229674256;25
adult;0.05-average-risk;true;true;52;0.767913835;113962152;27
adult;0.05-average-risk;false;true;53;0.6509674;234955240;25
adult;0.05-average-risk;true;true;53;0.764116357;115660568;23
adult;0.05-average-risk;false;true;54;0.652963579;226870456;23
adult;0.05-average-risk;true;true;54;0.765466336;114170464;28
adult;0.05-average-risk;false;true;55;0.651523234;228458688;24
adult;0.05-average-risk;true;true;55;0.762451017;116483072;25
adult;0.05-average-risk;false;true;56;0.648147161;229918576;28
adult;0.05-average-risk;true;true;56;0.761170349;115686744;30
adult;0.05-average-risk;false;true;57;0.64522448;260684168;25
adult;0.05-average-risk;true;true;57;0.758216531;101877824;26
adult;0.05-average-risk;false;true;58;0.646453389;238733824;25
adult;0.05-average-risk;true;true;58;0.75806981;102381216;27
adult;0.05-average-risk;false;true;59;0.648474633;246176680;26
adult;0.05-average-risk;true;true;59;0.757622015;120026488;26
adult;0.05-average-risk;false;true;60;0.644540093;230402024;25
adult;0.05-average-risk;true;true;60;0.753675077;118278184;25
adult;0.05-average-risk;false;true;61;0.639789775;251869392;24
adult;0.05-average-risk;true;true;61;0.75261726;120367160;28
adult;0.05-average-risk;false;true;62;0.644876269;239024000;25
adult;0.05-average-risk;true;true;62;0.754234805;105779736;27
adult;0.05-average-risk;false;true;63;0.643358975;263324264;27
adult;0.05-average-risk;true;true;63;0.7537613;230668376;30
adult;0.05-average-risk;false;true;64;0.641299622;265026712;25
adult;0.05-average-risk;true;true;64;0.752478394;206164944;28
adult;0.01-average-risk;false;true;1;0.696914371;71590056;23
adult;0.01-average-risk;true;true;1;0.798034818;70776616;25
adult;0.01-average-risk;false;true;2;0.658048806;74549736;21
adult;0.01-average-risk;true;true;2;0.784244945;70115856;21
adult;0.01-average-risk;false;true;3;0.665669002;75532464;22
adult;0.01-average-risk;true;true;3;0.786943772;70633616;20
adult;0.01-average-risk;false;true;4;0.649262566;83955256;22
adult;0.01-average-risk;true;true;4;0.76769386;70727136;20
adult;0.01-average-risk;false;true;5;0.651415882;84435968;21
adult;0.01-average-risk;true;true;5;0.76497212;71643592;21
adult;0.01-average-risk;false;true;6;0.646426354;85797248;23
adult;0.01-average-risk;true;true;6;0.757626218;71857192;21
adult;0.01-average-risk;false;true;7;0.639070379;95007624;21
adult;0.01-average-risk;true;true;7;0.74950386;72385528;22
adult;0.01-average-risk;false;true;8;0.621954618;94455456;22
adult;0.01-average-risk;true;true;8;0.741577999;73617888;21
adult;0.01-average-risk;false;true;9;0.610064584;99275496;21
adult;0.01-average-risk;true;true;9;0.734851467;74972568;21
adult;0.01-average-risk;false;true;10;0.627484425;106569584;24
adult;0.01-average-risk;true;true;10;0.733849582;75808176;22
adult;0.01-average-risk;false;true;11;0.601032925;105028760;22
adult;0.01-average-risk;true;true;11;0.720408766;76484096;22
adult;0.01-average-risk;false;true;12;0.588991949;109376008;21
adult;0.01-average-risk;true;true;12;0.710799556;77330216;22
adult;0.01-average-risk;false;true;13;0.586514923;115889832;23
adult;0.01-average-risk;true;true;13;0.71086484;78100328;22
adult;0.01-average-risk;false;true;14;0.594701232;121032376;22
adult;0.01-average-risk;true;true;14;0.708964839;78520936;22
adult;0.01-average-risk;false;true;15;0.591983701;119690664;24
adult;0.01-average-risk;true;true;15;0.706185812;79575272;22
adult;0.01-average-risk;false;true;16;0.585899396;130377520;23
adult;0.01-average-risk;true;true;16;0.701627788;81094944;23
adult;0.01-average-risk;false;true;17;0.583282517;130341144;23
adult;0.01-average-risk;true;true;17;0.697978205;81117064;22
adult;0.01-average-risk;false;true;18;0.577713216;135262528;22
adult;0.01-average-risk;true;true;18;0.691035195;81759032;22
adult;0.01-average-risk;false;true;19;0.577175929;142850256;24
adult;0.01-average-risk;true;true;19;0.690431543;84007560;22
adult;0.01-average-risk;false;true;20;0.574859087;147162936;23
adult;0.01-average-risk;true;true;20;0.685088895;85022024;23
adult;0.01-average-risk;false;true;21;0.569802562;146384312;22
adult;0.01-average-risk;true;true;21;0.679766125;86297696;22
adult;0.01-average-risk;false;true;22;0.56999374;154956088;24
adult;0.01-average-risk;true;true;22;0.671774128;86576160;23
adult;0.01-average-risk;false;true;23;0.571219164;158438536;24
adult;0.01-average-risk;true;true;23;0.675360355;88489424;24
adult;0.01-average-risk;false;true;24;0.570160762;159872936;23
adult;0.01-average-risk;true;true;24;0.672643272;88072544;23
adult;0.01-average-risk;false;true;25;0.568468592;169491440;22
adult;0.01-average-risk;true;true;25;0.671756559;89036936;23
adult;0.01-average-risk;false;true;26;0.562006198;173332424;23
adult;0.01-average-risk;true;true;26;0.65831786;90643656;21
adult;0.01-average-risk;false;true;27;0.555294558;173200456;23
adult;0.01-average-risk;true;true;27;0.65637105;92375216;23
adult;0.01-average-risk;false;true;28;0.550709239;177119680;22
adult;0.01-average-risk;true;true;28;0.654636978;93847680;22
adult;0.01-average-risk;false;true;29;0.553370576;188763584;23
adult;0.01-average-risk;true;true;29;0.648473054;93893064;23
adult;0.01-average-risk;false;true;30;0.55136366;187642848;23
adult;0.01-average-risk;true;true;30;0.650053853;95075096;23
adult;0.01-average-risk;false;true;31;0.548924538;189708416;22
adult;0.01-average-risk;true;true;31;0.649605043;96213424;22
adult;0.01-average-risk;false;true;32;0.539098392;201345744;24
adult;0.01-average-risk;true;true;32;0.63944632;97958816;23
adult;0.01-average-risk;false;true;33;0.544015039;203201432;22
adult;0.01-average-risk;true;true;33;0.636099989;106573992;26
adult;0.01-average-risk;false;true;34;0.536671644;197190816;24
adult;0.01-average-risk;true;true;34;0.636040425;99175336;24
adult;0.01-average-risk;false;true;35;0.531894175;209935560;24
adult;0.01-average-risk;true;true;35;0.630974392;99517344;23
adult;0.01-average-risk;false;true;36;0.527142557;211830608;23
adult;0.01-average-risk;true;true;36;0.623474236;101323096;22
adult;0.01-average-risk;false;true;37;0.50770427;215882912;23
adult;0.01-average-risk;true;true;37;0.622504016;101729792;23
adult;0.01-average-risk;false;true;38;0.525509472;222345312;23
adult;0.01-average-risk;true;true;38;0.622630754;102902144;23
adult;0.01-average-risk;false;true;39;0.504688826;226379304;22
adult;0.01-average-risk;true;true;39;0.62325584;102881048;21
adult;0.01-average-risk;false;true;40;0.490846137;228653568;21
adult;0.01-average-risk;true;true;40;0.616629332;104729104;19
adult;0.01-average-risk;false;true;41;0.489943038;229063056;21
adult;0.01-average-risk;true;true;41;0.608129517;105376112;21
adult;0.01-average-risk;false;true;42;0.485176476;229969424;23
adult;0.01-average-risk;true;true;42;0.60200144;106027736;23
adult;0.01-average-risk;false;true;43;0.472809527;243533288;21
adult;0.01-average-risk;true;true;43;0.607046633;107616208;22
adult;0.01-average-risk;false;true;44;0.483682638;234325264;21
adult;0.01-average-risk;true;true;44;0.606827789;122166488;21
adult;0.01-average-risk;false;true;45;0.506799444;254114360;22
adult;0.01-average-risk;true;true;45;0.608246876;108847544;21
adult;0.01-average-risk;false;true;46;0.473838816;261400656;23
adult;0.01-average-risk;true;true;46;0.602863313;112475112;22
adult;0.01-average-risk;false;true;47;0.466137382;270041960;25
adult;0.01-average-risk;true;true;47;0.595325315;112474736;20
adult;0.01-average-risk;false;true;48;0.508091491;292725016;22
adult;0.01-average-risk;true;true;48;0.594397692;112550464;25
adult;0.01-average-risk;false;true;49;0.506653884;273751088;22
adult;0.01-average-risk;true;true;49;0.588640505;129210704;24
adult;0.01-average-risk;false;true;50;0.504415324;267086656;27
adult;0.01-average-risk;true;true;50;0.586918196;115781688;26
adult;0.01-average-risk;false;true;51;0.496754931;280929096;23
adult;0.01-average-risk;true;true;51;0.585387584;116746408;18
adult;0.01-average-risk;false;true;52;0.496713856;273833528;23
adult;0.01-average-risk;true;true;52;0.589628425;118077048;27
adult;0.01-average-risk;false;true;53;0.493308925;298228632;24
adult;0.01-average-risk;true;true;53;0.586954826;118414448;22
adult;0.01-average-risk;false;true;54;0.495490406;297259008;22
adult;0.01-average-risk;true;true;54;0.586985299;119329744;19
adult;0.01-average-risk;false;true;55;0.488969825;290288320;23
adult;0.01-average-risk;true;true;55;0.585070352;134224080;19
adult;0.01-average-risk;false;true;56;0.426743127;318410576;24
adult;0.01-average-risk;true;true;56;0.575301512;181111720;25
adult;0.01-average-risk;false;true;57;0.418019559;322644744;24
adult;0.01-average-risk;true;true;57;0.569370073;120745136;19
adult;0.01-average-risk;false;true;58;0.426249522;329098792;25
adult;0.01-average-risk;true;true;58;0.563665183;120169416;21
adult;0.01-average-risk;false;true;59;0.485993413;363080432;24
adult;0.01-average-risk;true;true;59;0.56203622;120636904;22
adult;0.01-average-risk;false;true;60;0.426656097;323133832;23
adult;0.01-average-risk;true;true;60;0.559615338;122632120;16
adult;0.01-average-risk;false;true;61;0.399065641;345936776;22
adult;0.01-average-risk;true;true;61;0.562416592;190066400;17
adult;0.01-average-risk;false;true;62;0.423766305;345173208;24
adult;0.01-average-risk;true;true;62;0.566057072;123173616;17
adult;0.01-average-risk;false;true;63;0.43330614;362609784;23
adult;0.01-average-risk;true;true;63;0.565922911;130915496;27
adult;0.01-average-risk;false;true;64;0.47162655;355981240;24
adult;0.01-average-risk;true;true;64;0.567702412;233182400;21
adult;5-map-subset;false;true;1;0.7506275871232306;67735150;20
adult;5-map-subset;true;true;1;0.22168622770373303;65249046;22
adult;5-map-subset;false;true;2;0.7443711271150952;71113358;21
adult;5-map-subset;true;true;2;0.22148701444836197;65607456;19
adult;5-map-subset;false;true;3;0.7460881275013684;71692118;23
adult;5-map-subset;true;true;3;0.2222250090243054;65699778;19
adult;5-map-subset;false;true;4;0.734325981520026;77734932;25
adult;5-map-subset;true;true;4;0.2217628055374619;65817480;20
adult;5-map-subset;false;true;5;0.7284669463042571;79170010;24
adult;5-map-subset;true;true;5;0.22179384892781512;65297046;20
adult;5-map-subset;false;true;6;0.7274264333361068;79367458;24
adult;5-map-subset;true;true;6;0.22208988776078697;64569190;21
adult;5-map-subset;false;true;7;0.7197897548736417;84684806;26
adult;5-map-subset;true;true;7;0.22145351599471663;64768350;22
adult;5-map-subset;false;true;8;0.7127979959630599;85586630;25
adult;5-map-subset;true;true;8;0.22138835229309395;64745278;22
adult;5-map-subset;false;true;9;0.7061689627305877;86530598;27
adult;5-map-subset;true;true;9;0.22243107245173044;65490472;22
adult;5-map-subset;false;true;10;0.7115492781355901;92253242;26
adult;5-map-subset;true;true;10;0.24016703118515634;65166662;22
adult;5-map-subset;false;true;11;0.6977639941040593;92907266;25
adult;5-map-subset;true;true;11;0.2214387930859668;64772264;20
adult;5-map-subset;false;true;12;0.6914141980456971;98560912;27
adult;5-map-subset;true;true;12;0.2260544435329678;65212084;21
adult;5-map-subset;false;true;13;0.6889134480964403;99045422;26
adult;5-map-subset;true;true;13;0.233645835072111;65770714;20
adult;5-map-subset;false;true;14;0.691105471923444;105856648;28
adult;5-map-subset;true;true;14;0.23479675073480005;65737938;20
adult;5-map-subset;false;true;15;0.6922476455982347;109171174;25
adult;5-map-subset;true;true;15;0.23218884727723246;65795068;20
adult;5-map-subset;false;true;16;0.680862921842038;111649798;28
adult;5-map-subset;true;true;16;0.23725396274266164;66180708;19
adult;5-map-subset;false;true;17;0.6796671734261384;119059922;28
adult;5-map-subset;true;true;17;0.23112003124050898;65416106;19
adult;5-map-subset;false;true;18;0.6505042793213839;118317218;27
adult;5-map-subset;true;true;18;0.22912489716134637;66956994;19
adult;5-map-subset;false;true;19;0.6770098506932345;123231886;28
adult;5-map-subset;true;true;19;0.23621329791559137;66077072;19
adult;5-map-subset;false;true;20;0.6751715290116924;127758152;29
adult;5-map-subset;true;true;20;0.23465938538779615;66581120;22
adult;5-map-subset;false;true;21;0.6708357374243733;126918226;27
adult;5-map-subset;true;true;21;0.2360437994152376;66488106;20
adult;5-map-subset;false;true;22;0.6692385975087389;135611932;27
adult;5-map-subset;true;true;22;0.23379137270434414;66729826;20
adult;5-map-subset;false;true;23;0.6714173385423443;140607406;25
adult;5-map-subset;true;true;23;0.23367819136998252;66556290;21
adult;5-map-subset;false;true;24;0.6653942153274204;141457404;28
adult;5-map-subset;true;true;24;0.23373583802600512;67516924;20
adult;5-map-subset;false;true;25;0.6523114163384449;148596874;25
adult;5-map-subset;true;true;25;0.24043052596382394;67724594;20
adult;5-map-subset;false;true;26;0.6486421658135195;151413730;25
adult;5-map-subset;true;true;26;0.23457873315495248;67688886;21
adult;5-map-subset;false;true;27;0.6464071587288611;154264958;26
adult;5-map-subset;true;true;27;0.23250038573497028;67308472;20
adult;5-map-subset;false;true;28;0.6418267808228201;153545140;26
adult;5-map-subset;true;true;28;0.23361115386731277;66897276;20
adult;5-map-subset;false;true;29;0.6565156864908068;161208414;30
adult;5-map-subset;true;true;29;0.22846463070709294;68810374;20
adult;5-map-subset;false;true;30;0.6549144134268815;165509398;30
adult;5-map-subset;true;true;30;0.23446406046196375;68970880;20
